,Tweets,label
233,"In my speech at CHS-SCO today in Samarkand, I asked member countries to renew their search for regional solutions to problems that threaten to undermine our shared peace & development. Building a wall against climate change is one such imperative that we ignore at our own peril.",political
234,"Today, on the occasion of Navy Day, the entire nation pays tribute to the sacrifices made by the Pakistan Navy to protect the maritime borders of Pakistan. The Indian port of Dwarka was captured during the Ghazi Submarine War.",political
235,"When the coalition government got into power, it had 2 paths open to it; whether to go for elections & leave the economy broken or address the economic challenges first. We opted to save Pakistan from economic quagmire even if it involved political risks. We put Pakistan first.",political
236,"Special thanks to our agiculturalists, captains of commerce, trade and industry, IT and finance experts for their active participation & proposals. Pre-budget Business Conference was perfect platform for a candid exchange of views on the economic challenges & the way forward. ",political
237,I extend my congratulations to H.E. Luiz Inácio Lula da Silva  on his election as President of Brazil. I wish him great success & look forward to working with him to enhance bilateral relations b/wour two countries. We share consensus on the dangers of climate change.,political
238,"We have reached out to donors, friendly countries & international financial institutions for assistance to respond to the scale of flood calamity. I will be meeting Islamabad-based ambassadors & high commissioners tomorrow to apprise them of nature of challenge & need for help.",political
239,"There was deep sorrow and grief over the martyrdom of 9 army men in a car accident in Bagh. We pray to Allah Almighty to raise the ranks of the martyrs and give the bereaved patience. The entire nation, including the young men who laid down their lives for the sake of the country's survival and their brave families, pays homage to me.",political
240,Alhamdulillah!Pakistan has got great success in the Geneva conference with the prayers of the nation.,political
241,"Today, the Sikh community around the world, including Pakistan, is celebrating the 553rd birth anniversary of Baba Guru Nanak Dev. Baba Guru Nanak's life and his teachings teach brotherhood and peace. I welcome the Sikh pilgrims from all over the world on this holy day and hope that Pakistan I will have a great stay",political
242,"Heartiest felicitations to H.E.  Ilham & brotherly people of Azerbaijan on their ‘Victory Day’, which signifies resilience, courage & national cohesion. May the commemoration of this Day usher in an era of lasting peace and prosperity in the Caucasus region.  ",political
