,Unnamed: 0,Tweets
376,376,"enough! The police in Punjab and Islamabad are brazenly flouting the laws to target Tehreek-e-Insaf. Today afternoon, Azhar Mashwani was picked up from Lahore and where he was taken is still unknown. On March 18, Senator Shibli Faraz and Umar Sultan entered the court complex. Of"
377,377,"Makhdoom Fazal, Makhdoom Mohsin + Makhdoom Amar met me today and expressed their grief about their arrest and harassment at the hands of Zardari mafia in Sindh. In Sindh, where Zardari is the ruler, there is only the law of the jungle. Those who they cannot buy, they try to coerce them and they are threatened by the police + Zardari mafia thugs."
378,378,This video says it all about the Sharif mafia. Those who cant be bribed must then be eliminated.
379,379,Chairman Imran Khan's name is the most important message of the nation!
380,380,"What happened in Islamabad is being seen in Lahore today, where up to 50 crore rupees are being offered to buy MPAs. The main character behind all this is Zardari, who takes NRO for his corruption and buys people with this stolen money. He should be thrown in jail. It is not only about our democracy but ours"
381,381,Merry Christmas to all our Christian citizens!
382,382,"When US regime conspiracy's VoNC was tabled $ was at Rs 178. Today it is Rs 224 & in freefall despite IMF agreement. The economic meltdown shows Sharifs never had any expertise in running economy or administration. Their only expertise is looting, money laundering & getting NROs"
383,383,"The attack on my residence today was first of all a contempt of court. We had agreed that an SP would execute the search warrants with one of our representatives as we knew that otherwise he would take some material himself. I will put, as they did today!"
384,384,"After the defeat of the Non-League in the by-elections of Punjab, despite the shenanigans of the entire state machinery and the Election Commission, the Chief Election Commissioner and the Election Commission of Pakistan have conspired with the imported government to carry out a technical knockout against the Tehreek-e-Insaf. Now for the entire PDM in the general elections"
385,385,I extend my congratulations to President Erdogan & the people of Turkiye on Democracy & National Unity Day of Turkiye (Demokrasi ve Milli Birlik Günü). 15 July 2016 commemorates the day President Erdogan with the support of the Turkish people defeated attempted coup against him.
386,386,"has been scrubbed clean (by NRO-2) and returned to Pakistan.

The blessed hadith of the Holy Prophet ﷺ should be kept in front of everyone, in which he warned how injustice brings destruction to nations!"
387,387,LIVE | Chairman PTI Imran Khan's Historic Speech at Jalsa in #Peshawar | #PTI's Powershow
388,388,Strongly condemn the terrorist suicide attack in police lines mosque Peshawar during prayers. My prayers & condolences go to victims families. It is imperative we improve our intelligence gathering & properly equip our police forces to combat the growing threat of terrorism.
389,389,"There should not be any ambiguity about it! It has also been proven that the purpose of the siege in Lahore was not to bring me to court in a case, but to imprison me in a prison so that I could not conduct my election campaign."
390,390,"Wishing Muslims everywhere Eid Mubarak. As we celebrate & thank Allah for his blessings this Eid that commemorates sacrifice, let us remember & pray for those who are without their loved ones & for the people of IIOJK & Palestine suffering oppression under brutal Occupation."
391,391,"Article 14 of our Constitution refers to ""Inviolability of dignity of man""; so my question to our Honourable SC Judges is whether this provision is only applicable to the powerful of the State & for everyone else there is no protection of their basic human dignity?"
392,392,"16th December is a day that the nation will never forget: This is the day when we were subjected to the worst terrorist attack in history in the form of the attack on the innocent children of Army Public School, Peshawar and their teachers. , determined to uproot this evil."
393,393,Congratulations to Crown Prince Mohammed bin Salman on being appointed as the Prime Minister of the Kingdom of Saudi Arabia! Your friendship and support is invaluable for Pakistan and you will usher the country into a new era based on your vision.
394,394,"I am deeply saddened to learn of the death of PTI's young tiger Taha Sheikh. On 7th October, he was targeted in front of his residence in an apparently premeditated attack. Taha succumbed to his injuries. Sindh police have not yet been able to arrest those responsible. My prayers and sympathies are with his family."
